"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2013-04-05","China",1200000,"GKV","2"
"2013-04-05","Taiwan",20025,"GKV","2"
"2013-04-05","Taiwan",18219,"GKV","2"
"2013-04-05","Taiwan",22842,"GKV","2"
"2013-04-05","Libanon",423,"GKV","5"
"2013-04-05","China",315000,"GKV","6"
"2013-04-08","China",1004640,"GKV","6"
"2013-04-08","Kroatien",657265,"GKV","2"
"2013-04-08","Deutschland",15900,"GKV","1"
"2013-04-08","China",707358,"GKV","2"
"2013-04-09","Serbien",107920,"GKV","2"
"2013-04-10","Singapur",439000,"GKV","2"
"2013-04-10","Singapur",380550,"GKV","2"
"2013-04-09","Russland",870650,"GKV","6"
"2013-04-09","China",412000,"GKV","2"
"2013-04-10","Russland",387211,"GKV","2"
"2013-04-10","Deutschland",1900,"GKV","2"
"2013-04-10","Deutschland",100000,"GKV","0"
"2013-04-12","Russland",1415000,"GKV","2"
"2013-04-11","USA",13351,"ML (GKV)","5"
"2013-04-11","Deutschland",560,"5.2","2"
"2013-04-11","China",250688,"GKV","2"
"2013-04-19","Pakistan",54612,"5.1","1"
"2013-04-11","China",261620,"GKV","2"
"2013-04-11","Iran",10800,"unbekannt",""
"2013-04-11","Russland",208000,"GKV","2"
"2013-04-19","China",270937,"GKV","2"
"2013-04-12","Peru",350000,"5.2","2"
"2013-04-12","Russland",915000,"GKV","2"
"2013-04-12","Malaysia",10004,"GKV","6"
"2013-04-15","Taiwan",265000,"GKV","2"
"2013-04-15","Italien",60000,"ML (GKV)","15"
"2013-04-15","China",2174795,"GKV","2"
"2013-04-15","Marokko",2800,"GKV","5"
"2013-04-19","China",130374,"GKV","7"
"2013-04-16","Brasilien",637000,"GKV","2"
"2013-04-16","Deutschland",3000,"GKV","2"
"2013-04-16","Deutschland",135000,"GKV","2"
"2013-04-19","Polen",177393,"GKV","2"
"2013-04-16","Indien",60000,"GKV","2"
"2013-04-16","Indien",65000,"GKV","2"
"2013-04-16","Frankreich",175500,"ML (GKV)","18"
"2013-04-16","Luxemburg",397725,"GKV","2"
"2013-04-16","Oman",9562,"GKV","5"
"2013-04-17","Indien",364500,"GKV","2"
"2013-04-17","Singapur",202852,"GKV","6"
"2013-04-17","Peru",25000,"ML (GKV)","15"
"2013-04-17","Peru",50000,"ML (GKV)","5"
"2013-04-17","Peru",55500,"GKV","6"
"2013-04-17","Peru",7300,"GKV","6"
"2013-04-17","Jordanien",63507,"GKV","2"
"2013-04-17","China",75708,"GKV","2"
"2013-04-18","Vereinigte Arabische Emirate",8988,"ML (GKV)","14"
"2013-04-23","China",71250,"GKV","6"
"2013-05-02","China",332760,"GKV","2"
"2013-04-18","Saudi-Arabien",4370,"GKV","0"
"2013-04-18","Taiwan",227319,"GKV","2"
"2013-04-18","Taiwan",199875,"GKV","2"
"2013-04-18","Mexiko",17690,"GKV","2"
"2013-04-19","Israel",8473,"GKV","5"
"2013-04-19","Taiwan",210790,"GKV","2"
"2013-04-19","Deutschland",9946,"ML (GKV)","5"
"2013-04-19","Deutschland",432268,"GKV","2"
"2013-04-19","Deutschland",432268,"GKV","2"
"2013-04-19","Deutschland",23500,"ML (GKV)","5"
"2013-04-22","Slowenien",500000,"GKV","2"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Indien",1102,"5.1","1"
"2013-04-22","Deutschland",388870,"ML (GKV)","5"
"2013-04-22","Singapur",4200,"GKV","1"
"2013-04-23","Marokko",83009,"GKV","2"
"2013-04-23","Indonesien",31950,"GKV","2"
"2013-04-23","Indonesien",4050,"GKV","2"
"2013-04-23","Indonesien",300,"GKV","2"
"2013-04-23","Kaiman-Inseln",7998,"GKV","5"
"2013-04-24","Vietnam",964413,"GKV","5"
"2013-04-22","Iran",50,"unbekannt",""
"2013-04-25","Iran",300,"unbekannt",""
"2013-04-22","Iran",20,"unbekannt",""
"2013-04-24","Russland",122402,"GKV","2"
"2013-04-24","Russland",79949,"GKV","2"
"2013-04-24","Russland",101998,"GKV","2"
"2013-04-24","Russland",96328,"GKV","2"
"2013-04-24","Bangladesh",33289,"GKV","2"
"2013-04-24","China",364928,"GKV","2"
"2013-04-24","China",592922,"GKV","2"
"2013-04-24","Russland",243380,"GKV","2"
"2013-04-24","Russland",179800,"GKV","2"
"2013-04-24","Russland",440237,"GKV","2"
"2013-04-26","Oman",89531,"GKV","5"
"2013-04-25","Frankreich",145000,"GKV","0"
"2013-04-25","China",6498,"5.1","1"
"2013-04-25","Hong Kong",49490,"GKV","5"
"2013-04-25","Israel",23772,"GKV","2"
"2013-04-25","Russland",316672,"GKV","6"
"2013-04-25","Russland",97756,"GKV","2"
"2013-04-25","Russland",156210,"GKV","2"
"2013-04-25","Russland",77429,"GKV","2"
"2013-05-08","China",100000,"5.2","2"
"2013-04-26","Indien",650000,"GKV","2"
"2013-04-26","Rumänien",1,"5.1","1"
"2013-04-26","Slowakei",96788,"GKV","2"
"2013-04-26","Deutschland",491205,"GKV","2"
"2013-04-26","Deutschland",1870,"ML (GKV)","10"
"2013-04-29","Russland",585940,"GKV","2"
"2013-04-29","Russland",371680,"GKV","2"
"2013-04-29","Iran",953000,"unbekannt",""
"2013-04-29","Russland",873300,"GKV","2"
"2013-04-30","Russland",452991,"GKV","6"
"2013-04-30","China",600000,"GKV","2"
"2013-04-30","Russland",254500,"GKV","2"
"2013-04-30","Iran",1828,"unbekannt",""
"2013-04-30","Deutschland",9000,"ChKV","0"
"2013-05-01","Slowakei",296010,"GKV","2"
"2013-05-01","Russland",84119,"GKV","2"
"2013-05-01","Deutschland",3765,"ML (GKV)","5"
"2013-05-01","Mazedonien",63600,"GKV","2"
"2013-05-01","Philippinen",620000,"GKV","2"
"2013-05-02","Indien",470700,"GKV","6"
"2013-05-02","Brasilien",518445,"GKV","6"
"2013-05-02","Russland",18200,"5.1","1"
"2013-05-02","Russland",447636,"GKV","2"
"2013-05-02","Russland",250000,"GKV","2"
"2013-05-03","Kolumbien",767000,"GKV","5"
"2013-05-03","Tunesien",175000,"5.2","2"
"2013-05-03","Marokko",307000,"5.2","2"
"2013-05-03","Brasilien",202447,"GKV","6"
"2013-05-03","Brasilien",313545,"GKV","6"
"2013-05-06","China",2385304,"GKV","2"
"2013-05-06","China",388800,"GKV","7"
"2013-05-06","Saudi-Arabien",807620,"GKV","2"
"2013-05-06","Slowakei",469318,"GKV","6"
"2013-05-06","Serbien",93000,"5.2","2"
"2013-05-07","China",1064544,"GKV","6"
"2013-05-07","China",415840,"GKV","6"
"2013-05-07","Chile",203309,"GKV","6"
"2013-05-07","Ungarn",239000,"GKV","2"
"2013-05-07","Russland",432330,"GKV","2"
"2013-05-08","Russland",250110,"GKV","2"
"2013-05-08","Kroatien",218625,"GKV","2"
"2013-05-08","Kroatien",218625,"GKV","2"
"2013-05-08","USA",100,"5.1","1"
"2013-05-08","Indonesien",1500,"GKV","5"
"2013-05-08","Algerien",1135000,"GKV","5"
"2013-05-08","Indien",11731,"GKV","5"
"2013-05-08","Kuwait",225000,"GKV","5"
"2013-05-08","Malaysia",550000,"GKV","2"
"2013-05-08","Russland",135460,"GKV","2"
"2013-05-08","Mexiko",36264,"GKV","2"
"2013-05-10","Uruguay",2975,"5.1","1"
"2013-05-10","China",1091500,"GKV","2"
"2013-05-10","Indonesien",630000,"GKV","2"
"2013-05-10","Indien",1320000,"GKV","2"
"2013-05-13","Taiwan",340477,"GKV","2"
"2013-05-13","Deutschland",8400,"GKV","2"
"2013-05-14","Deutschland",5647,"5.1","1"
"2013-05-15","Südafrika",10000,"ML (GKV)","1"
"2013-05-14","China",8635,"5.1","1"
"2013-05-14","Thailand",575000,"GKV","2"
"2013-05-15","Russland",1350000,"GKV","2"
"2013-05-15","Kuwait",27850,"ML (GKV)","4"
"2013-05-15","Saudi-Arabien",430000,"GKV","2"
"2013-05-15","China",459809,"GKV","2"
"2013-05-15","Russland",460400,"GKV","2"
"2013-05-15","Singapur",285433,"GKV","2"
"2013-05-15","China",263054,"GKV","2"
"2013-05-17","Ägypten",2880,"GKV","2"
"2013-05-17","Ägypten",12000,"GKV","2"
"2013-05-15","Israel",5207,"GKV","3"
"2013-05-16","China",453121,"GKV","2"
"2013-05-16","Indien",1102,"5.1","1"
"2013-05-16","Indien",1102,"5.1","1"
"2013-05-16","Indien",1102,"5.1","1"
"2013-05-16","Vereinigte Arabische Emirate",400,"5.1","1"
"2013-05-16","Mexiko",203778,"GKV","2"
"2013-05-16","Indien",36900,"GKV","2"
"2013-05-17","Indonesien",470640,"GKV","6"
"2013-05-17","Deutschland",15900,"GKV","1"
"2013-05-17","Algerien",625000,"5.2","2"
"2013-05-17","Katar",53704,"GKV","3"
"2013-05-17","Israel",258,"5.1","1"
"2013-05-17","Taiwan",700000,"GKV","2"
"2013-05-17","Russland",295200,"GKV","2"
"2013-05-21","Frankreich",920000,"GKV","2"
"2013-05-21","Russland",799100,"GKV","2"
"2013-05-21","Kuwait",6987,"5.1","1"
"2013-05-22","Jordanien",68474,"GKV","2"
"2013-05-22","China",315000,"GKV","6"
"2013-05-22","USA",18000,"GKV","2"
"2013-07-01","Kuwait",241500,"GKV","5"
"2013-05-22","Tunesien",305000,"GKV","2"
"2013-05-22","Slowakei",190620,"GKV","6"
"2013-05-22","Slowakei",77996,"GKV","6"
"2013-05-22","China",535000,"GKV","2"
"2013-07-04","Algerien",4879406,"GKV","5"
"2013-07-30","Pakistan",5390721,"ML (GKV)","9"
"2013-05-23","Israel",136077,"GKV","2"
"2013-05-23","China",432000,"GKV","2"
"2013-05-23","China",151596,"GKV","7"
"2013-05-24","Russland",2294302,"GKV","2"
"2013-05-24","Aserbaidschan",87200,"GKV","6"
"2013-05-24","Aserbaidschan",97800,"GKV","6"
"2013-05-24","Brasilien",2433121,"GKV","6"
"2013-05-24","Ägypten",63840,"GKV","3"
"2013-05-24","China",131040,"GKV","3"
"2013-05-24","China",13104,"GKV","3"
"2013-05-27","Serbien",10147,"GKV","5"
"2013-05-27","China",335070,"GKV","2"
"2013-05-27","Brasilien",31385,"ML (GKV)","1"
"2013-05-28","Tansania",9600,"GKV","5"
"2013-05-31","Costa Rica",15600,"5.1","1"
"2013-05-28","Tschechien",2500,"GKV","5"
"2013-05-28","Thailand",95219,"GKV","3"
"2013-05-28","Israel",20918,"GKV","3"
"2013-05-28","Israel",7902,"GKV","3"
"2013-05-28","China",4854662,"GKV","2"
"2013-05-28","Japan",1,"ML (GKV)","22"
"2013-05-28","Iran",3341,"unbekannt",""
"2013-05-29","Hong Kong",584376,"GKV","2"
"2013-05-29","Brasilien",310000,"GKV","2"
"2013-05-29","China",188249,"GKV","2"
"2013-05-29","Malaysia",617000,"GKV","2"
"2013-06-04","China",234175,"GKV","2"
"2013-05-30","China",420453,"GKV","2"
"2013-05-30","Südkorea",500000,"GKV","2"
"2013-05-30","Ukraine",76080,"GKV","2"
"2013-05-30","Bolivien",151596,"GKV","7"
"2013-07-04","Bahrain",159830,"GKV","6"
"2013-05-31","Grossbritannien",2975,"ML (GKV)","10"
"2013-06-03","USA",300000,"GKV","2"
"2013-06-03","Indien",1102,"5.1","1"
"2013-06-03","Indien",1102,"5.1","1"
"2013-06-03","Kroatien",1087825,"GKV","2"
"2013-06-03","Kroatien",1,"GKV","2"
"2013-06-03","Saudi-Arabien",8250,"GKV","2"
"2013-06-03","Slowakei",151596,"GKV","7"
"2013-06-03","Mexiko",57200,"ML (GKV)","15"
"2013-06-03","Mexiko",7300,"GKV","6"
"2013-06-03","Serbien",40000,"ML (GKV)","5"
"2013-06-03","Serbien",25000,"GKV","6"
"2013-06-03","Peru",151596,"GKV","7"
"2013-06-04","Israel",278176,"GKV","2"
"2013-06-05","Ägypten",5869,"GKV","2"
"2013-06-05","Vereinigte Arabische Emirate",314960,"GKV","6"
"2013-06-05","China",6800000,"GKV","3"
"2013-06-05","Indien",8701,"GKV","2"
"2013-06-05","Russland",340031,"GKV","2"
"2013-06-05","Russland",233110,"GKV","2"
"2013-06-05","Russland",659699,"GKV","2"
"2013-06-05","Russland",114682,"GKV","2"
"2013-06-05","Vereinigte Arabische Emirate",106043,"GKV","3"
"2013-06-05","Taiwan",8357,"GKV","2"
"2013-06-06","China",280281,"GKV","2"
"2013-06-06","Vereinigte Arabische Emirate",1700,"5.1","1"
"2013-06-06","China",323629,"GKV","2"
"2013-06-06","Singapur",4200,"GKV","1"
"2013-06-06","Bulgarien",307625,"GKV","2"
"2013-06-06","Kroatien",659430,"GKV","2"
"2013-06-06","Mexiko",4459,"GKV","2"
"2013-06-07","China",26824,"ML (GKV)","1"
"2013-06-07","Indien",4408,"5.1","1"
"2013-06-07","China",20051,"GKV","3"
"2013-06-07","Deutschland",49213,"GKV","2"
"2013-06-07","Tschechien",270600,"GKV","2"
"2013-06-07","Kolumbien",7300,"GKV","6"
"2013-06-07","Kolumbien",10600,"GKV","6"
"2013-06-07","China",392900,"GKV","2"
"2013-06-10","China",208926,"GKV","6"
"2013-06-10","Russland",261900,"GKV","2"
"2013-06-10","Deutschland",2018,"GKV","2"
"2013-06-11","China",8400,"GKV","7"
"2013-06-11","Russland",91640,"GKV","2"
"2013-06-17","China",243531,"GKV","2"
"2013-06-11","Mongolei",22000,"GKV","5"
"2013-06-11","China",333000,"GKV","2"
"2013-06-13","Kasachstan",401130,"GKV","2"
"2013-06-12","Indonesien",61000,"GKV","5"
"2013-06-13","Brasilien",205951,"GKV","6"
"2013-06-13","Brasilien",40680,"GKV","6"
"2013-06-14","Indonesien",15600,"GKV","2"
"2013-06-13","Chile",7044,"GKV","2"
"2013-06-14","Uruguay",50540,"GKV","5"
"2013-06-14","Brasilien",756191,"GKV","6"
"2013-06-14","China",78080,"GKV","6"
"2013-06-14","China",45280,"GKV","6"
"2013-06-20","Chile",20052,"5.1","1"
"2013-06-14","USA",123,"ML (GKV)","11"
"2013-06-14","USA",123,"ML (GKV)","21"
"2013-06-14","Russland",1139325,"GKV","2"
"2013-06-17","Zentralafrikanische Republik",535,"5.1","1"
"2013-06-17","China",360747,"GKV","7"
"2013-06-17","Taiwan",1094500,"GKV","2"
"2013-06-17","China",398719,"GKV","2"
"2013-06-14","Iran",3817,"unbekannt",""
"2013-06-14","Iran",3829,"unbekannt",""
"2013-06-17","Taiwan",345000,"GKV","2"
"2013-06-17","Taiwan",521000,"GKV","2"
"2013-06-17","Brasilien",149900,"ML (GKV)","10"
"2013-06-18","Israel",351015,"GKV","2"
"2013-06-18","USA",23964,"ML (GKV)","11"
"2013-06-18","Russland",118615,"GKV","2"
"2013-06-18","Russland",253031,"GKV","2"
"2013-06-18","Taiwan",856745,"GKV","2"
"2013-06-18","Indien",3132,"GKV","2"
"2013-06-18","Iran",4211,"unbekannt",""
"2013-06-18","Pakistan",40000,"GKV","5"
"2013-06-19","China",1398000,"GKV","2"
"2013-06-19","USA",3340,"GKV","0"
"2013-06-19","China",820000,"GKV","2"
"2013-06-19","China",370510,"GKV","2"
"2013-06-19","Russland",1407044,"GKV","2"
"2013-06-19","Äthiopien",1300,"GKV","5"
"2013-06-19","Taiwan",58835,"GKV","7"
"2013-06-19","Israel",5775,"GKV","1"
"2013-06-20","USA",3018,"ML (GKV)","5"
"2013-06-20","USA",16761,"ML (GKV)","5"
"2013-06-20","Russland",240574,"GKV","2"
"2013-06-20","Indien",1335,"5.1","1"
"2013-06-20","Indien",1520,"5.1","1"
"2013-09-19","Pakistan",630000,"unbekannt",""
"2013-06-20","Weissrussland",314950,"GKV","2"
"2013-06-20","China",151596,"GKV","7"
"2013-06-20","Taiwan",20160,"ML (GKV)","10"
"2013-06-21","Indien",2000000,"GKV","5"
"2013-06-21","Brasilien",280240,"GKV","2"
"2013-06-21","Singapur",26835,"GKV","5"
"2013-06-21","Taiwan",965000,"GKV","2"
"2013-06-21","Russland",631280,"GKV","2"
"2013-06-26","Israel",670000,"GKV","7"
"2013-06-24","Kasachstan",541815,"GKV","6"
"2013-06-24","China",66480,"GKV","6"
"2013-06-24","China",140513,"GKV","2"
"2013-06-24","China",251854,"GKV","2"
"2013-06-24","Slowenien",136800,"GKV","2"
"2013-06-25","China",28000,"GKV","1"
"2013-06-25","China",629880,"GKV","6"
"2013-06-25","China",1448979,"GKV","6"
"2013-06-25","Israel",20432,"ML (GKV)","21"
"2013-06-25","Grossbritannien",140204,"GKV","2"
"2013-06-25","Grossbritannien",140204,"GKV","2"
"2013-06-27","Grossbritannien",10568,"GKV","1"
"2013-06-26","Russland",264000,"GKV","2"
"2013-06-26","Russland",90000,"GKV","2"
"2013-06-26","Russland",138724,"GKV","2"
"2013-06-26","Vereinigte Arabische Emirate",3960,"ML (GKV)","3"
"2013-06-26","Vereinigte Arabische Emirate",10500,"ML (GKV)","1"
"2013-07-02","Russland",150000,"GKV","6"
"2013-06-26","Frankreich",520,"5.2","2"
"2013-06-26","Brasilien",215000,"GKV","2"
"2013-06-27","Angola",3753,"GKV","2"
"2013-06-27","Südafrika",11830,"GKV","6"
"2013-06-27","Italien",122470,"ML (GKV)","11"
"2013-06-27","Indonesien",144354,"GKV","6"
"2013-06-27","Angola",29807,"ML (GKV)","10"
"2013-06-27","Italien",68,"ML (GKV)","11"
"2013-06-27","China",43400,"GKV","9"
"2013-06-27","Deutschland",68,"ML (GKV)","21"
"2013-06-27","China",208321,"GKV","2"
"2013-06-28","Saudi-Arabien",1000000,"5.2","2"
"2013-06-28","Indien",1102,"5.1","1"
"2013-06-28","Indien",1102,"5.1","1"
"2013-06-28","Vietnam",1406946,"ML (GKV)","11"
"2013-06-28","Mexiko",10977,"GKV","2"
"2013-06-28","Iran",6223,"unbekannt",""
"2013-06-28","Indien",103000,"GKV","2"
"2013-06-28","Südkorea",343000,"GKV","6"
"2013-07-01","Russland",307869,"GKV","2"
"2013-07-01","Israel",19200,"GKV","5"
"2013-07-01","Russland",789800,"GKV","2"
"2013-07-01","Russland",1063900,"GKV","2"
"2013-07-02","Deutschland",36490,"GKV","0"
"2013-07-02","Grossbritannien",7488,"ML (GKV)","10"
"2013-07-02","Taiwan",69,"ML (GKV)","21"
"2013-07-02","Russland",696580,"GKV","2"
"2013-07-05","Russland",31467,"5.1","1"
"2013-07-03","China",2561,"GKV","6"
"2013-07-03","Brasilien",545519,"GKV","6"
"2013-07-03","Russland",140266,"GKV","2"
"2013-07-03","Thailand",514390,"GKV","2"
"2013-07-03","Russland",126680,"GKV","2"
"2013-07-03","Südafrika",5000,"ML (GKV)","4"
"2013-07-03","Südkorea",424800,"GKV","6"
"2013-07-03","Israel",297644,"GKV","2"
"2013-07-04","Pakistan",1845,"GKV","2"
"2013-07-04","Russland",171981,"ML (GKV)","1"
"2013-07-04","Russland",299936,"GKV","2"
"2013-07-04","Vereinigte Arabische Emirate",25650,"ML (GKV)","1"
"2013-07-05","Taiwan",8088,"GKV","2"
"2013-07-05","Uruguay",6790,"5.1","1"
"2013-07-05","Argentinien",3050,"5.1","1"
"2013-07-05","USA",720774,"GKV","2"
"2013-07-05","Brasilien",6860,"GKV","6"
"2013-07-05","Chile",348000,"GKV","6"
"2013-07-05","Kasachstan",7760,"GKV","6"
"2013-07-05","Kasachstan",9675,"GKV","6"
"2013-07-08","Ungarn",293250,"GKV","2"
"2013-07-08","China",507309,"GKV","6"
"2013-07-08","Indien",177600,"GKV","2"
"2013-07-08","Ecuador",46980,"ML (GKV)","10"
"2013-07-08","USA",720774,"GKV","2"
"2013-07-09","Kroatien",1019075,"GKV","2"
"2013-07-10","Südafrika",729672,"GKV","7"
"2013-07-10","Russland",92000,"GKV","2"
"2013-07-10","Brasilien",460023,"GKV","6"
"2013-07-11","Russland",1100,"GKV","2"
"2013-07-11","Russland",3500,"GKV","2"
"2013-07-11","Indien",1165000,"GKV","2"
"2013-07-11","China",241783,"GKV","2"
"2013-07-12","China",380000,"GKV","6"
"2013-07-12","Chile",23200,"GKV","6"
"2013-07-12","Chile",18560,"GKV","6"
"2013-07-12","Malaysia",1374,"5.1","1"
"2013-07-12","USA",22766,"ML (GKV)","11"
"2013-07-12","Indien",4507,"ML (GKV)","1"
"2013-07-12","Indien",2396,"ML (GKV)","1"
"2013-07-12","Russland",2010883,"GKV","7"
"2013-07-12","Iran",3925,"unbekannt",""
"2013-07-12","Iran",752,"unbekannt",""
"2013-07-12","Russland",591630,"GKV","2"
"2013-07-12","China",687000,"GKV","2"
"2013-09-09","Indien",495000,"GKV","2"
"2013-07-15","Singapur",384309,"GKV","2"
"2013-07-15","Mexiko",516420,"GKV","6"
"2013-07-15","Iran",750,"unbekannt",""
"2013-07-15","Russland",4026648,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","Russland",402694,"GKV","2"
"2013-07-16","China",10836,"GKV","3"
"2013-07-16","China",107910,"GKV","3"
"2013-07-16","Grossbritannien",39312,"GKV","3"
"2013-07-16","Israel",548080,"GKV","6"
"2013-07-16","Indien",1102,"5.1","1"
"2013-07-16","Indien",1102,"5.1","1"
"2013-07-16","USA",220000,"GKV","0"
"2013-07-16","China",28524,"GKV","7"
"2013-07-16","Jordanien",15890,"GKV","2"
"2013-07-17","China",76600,"GKV","6"
"2013-07-17","Russland",1347676,"GKV","2"
"2013-07-17","Russland",761424,"GKV","2"
"2013-07-17","Russland",422803,"GKV","2"
"2013-07-17","Vietnam",5000000,"ML (GKV)","22"
"2013-07-17","Singapur",5000000,"ML (GKV)","22"
"2013-07-19","Deutschland",5580,"GKV","0"
"2013-07-18","Russland",357000,"GKV","2"
"2013-07-18","Malaysia",11380,"GKV","5"
"2013-07-18","Russland",1135700,"GKV","2"
"2013-07-18","Brasilien",5664,"GKV","5"
"2013-07-18","China",456000,"GKV","5"
"2013-07-18","China",8000,"GKV","5"
"2013-07-19","Niederlande",350000,"GKV","2"
"2013-07-19","Kolumbien",466117,"GKV","6"
"2013-07-19","Italien",200,"ML (GKV)","22"
"2013-07-19","China",128580,"GKV","6"
"2013-07-25","Taiwan",16000,"GKV","5"
"2013-07-22","Panama",10700,"GKV","5"
"2013-07-22","China",5961,"GKV","2"
"2013-07-24","Indien",13631,"ML (GKV)","1"
"2013-07-24","Indien",1083,"ML (GKV)","3"
"2013-07-24","Indien",2774,"5.1","1"
"2013-07-24","Indien",697,"ML (GKV)","3"
"2013-07-23","Taiwan",480000,"GKV","2"
"2013-07-23","Deutschland",300000,"GKV","2"
"2013-07-23","Niederlande",2537,"GKV","2"
"2013-07-23","Russland",402648,"GKV","2"
"2013-07-23","Niederlande",788,"GKV","2"
"2013-07-23","Brasilien",15000,"5.1","1"
"2013-07-23","Brasilien",16200,"5.1","1"
"2013-07-23","Saudi-Arabien",27056,"GKV","2"
"2013-07-24","Taiwan",285750,"GKV","2"
"2013-07-24","Singapur",491740,"GKV","6"
"2013-07-24","Saudi-Arabien",17020,"ML (GKV)","1"
"2013-07-24","Saudi-Arabien",780,"ML (GKV)","3"
"2013-08-14","Pakistan",73621900,"ML (GKV)","17"
"2013-07-25","Deutschland",1000,"5.2","2"
"2013-07-29","Algerien",135000,"ML (GKV)","4"
"2013-07-25","Deutschland",400000,"GKV","2"
"2013-07-25","Niederlande",28729,"GKV","2"
"2013-08-19","Brasilien",805000,"GKV","0"
"2013-08-19","USA",955,"GKV","0"
"2013-11-07","China",310000,"GKV","0"
"2013-07-26","Weissrussland",53033,"GKV","2"
"2013-07-26","Weissrussland",11250,"GKV","2"
"2013-07-26","Indien",165000000,"ML (GKV)","10"
"2013-07-26","Israel",314960,"GKV","6"
"2013-07-29","Russland",234315,"GKV","2"
"2013-07-29","China",203360,"GKV","6"
"2013-07-29","Japan",415000,"GKV","3"
"2013-07-30","Taiwan",43050,"GKV","9"
"2013-07-30","Italien",35814,"GKV","2"
"2013-07-30","Turkmenistan",3950,"GKV","2"
"2013-07-30","Russland",77550,"GKV","2"
"2013-07-30","Deutschland",14487,"GKV","0"
"2013-10-30","Pakistan",538025,"GKV","5"
"2013-10-30","Aserbaidschan",12340,"GKV","6"
"2013-07-31","Russland",4019400,"GKV","2"
"2013-07-31","Tunesien",3960,"ML (GKV)","10"
"2013-07-31","Madagaskar",650,"ML (GKV)","1"
"2013-07-31","Madagaskar",120,"ML (GKV)","3"
"2013-08-02","Brasilien",3284,"5.1","1"
"2013-08-02","Brasilien",1642,"5.1","1"
"2013-08-02","USA",45532,"ML (GKV)","11"
"2013-08-02","Malaysia",11295,"GKV","6"
"2013-08-02","Malaysia",11472,"GKV","6"
"2013-08-05","Slowakei",535354,"GKV","6"
"2013-08-06","Singapur",5700,"5.1","1"
"2013-08-06","Russland",408590,"GKV","6"
"2013-08-06","Brasilien",511500,"GKV","6"
"2013-08-06","Brasilien",661095,"GKV","6"
"2013-08-23","Island",1032,"5.2","2"
"2013-08-06","China",524118,"GKV","2"
"2013-08-07","China",940000,"GKV","2"
"2013-08-07","Iran",3941,"unbekannt",""
"2013-08-08","Taiwan",148800,"GKV","5"
"2013-08-08","Pakistan",4917,"GKV","7"
"2013-08-08","Brasilien",38517,"GKV","2"
"2013-08-08","Deutschland",1635,"GKV","2"
"2013-08-08","Taiwan",6577,"GKV","2"
"2013-08-09","Grossbritannien",597933,"GKV","2"
"2013-08-09","Deutschland",419905,"GKV","2"
"2013-08-09","Deutschland",418757,"GKV","2"
"2013-08-09","Indonesien",255893,"GKV","6"
"2013-08-09","Kroatien",888100,"GKV","2"
"2013-08-09","Portugal",33500,"ML (GKV)","4"
"2013-08-09","Israel",6600,"GKV","1"
"2013-08-12","Deutschland",1217,"GKV","2"
"2013-08-12","Rumänien",20080,"GKV","6"
